R,i25a,i25b,i25c,ira,irb,irc,isa,isb,isc,v25a,v25b,v25c,pg,qg,pr,qr,ps,CLASE_FALLA
-0.43150356639806947,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.3702699963121457,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.4013126361665768,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.3769259663057592,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.37112170593508415,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.3858005929639105,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.3409307757035915,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.392456562957524,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.3107398454720989,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.39911253295113747,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.2805489152406062,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4064846409429305,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.25035798500911355,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4126225546053744,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.2201670547776209,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4184106970446539,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.18997612454612825,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.42387713426757545,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.1597851943146356,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4290471145869814,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.12959426408314295,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.43394342360681665,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.0994033338516503,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4385866948340614,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.06921240362015764,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.442995542798131,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.039021473388665,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.44718696240907596,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
-0.008830543157172343,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4511762623978815,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.02136038707432031,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4549775090478007,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.05155131730581296,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4586034152615217,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.0817422475373056,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.46206567335966625,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.11193317776879827,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.46537493289422427,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.1421241080002909,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4685410003276531,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.17231503823178357,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.47157283903287733,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.20250596846327623,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.47447870241268914,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.23269689869476887,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4750484312575758,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.2628878289262615,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.47994232194164665,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.29307875915775417,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4825135675233128,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.32326968938924683,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4849859275774406,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.3534606196207395,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4873649043725579,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.38365154985223215,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4896556895652599,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.41384248008372476,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4918630310808086,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.4440334103152174,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4939913884190997,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.4742243405467101,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4960448882815293,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.5044152707782027,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4980273689441271,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.5346062010096954,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.4999424468172562,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.564797131241188,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.50179347207248,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.5949880614726807,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5035835730156958,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.6251789917041733,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5053157226468338,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.655369921935666,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5069926499135914,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.6855608521671587,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5086169506442662,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.7157517823986513,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5101910209880559,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.745942712630144,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5117171905344581,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.7761336428616366,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5131975670073043,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.8063245730931292,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.514634191570726,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.8365155033246219,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5160289500828876,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.8667064335561145,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5173836618422545,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.8968973637876072,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5186999908413247,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.9270882940190999,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5199795566994636,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.9572792242505925,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.521223868103203,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
0.9874701544820852,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5224343671793747,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.0176610847135779,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5236123851219778,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.0478520149450705,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5247592309384441,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.0780429451765632,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5258761027033725,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.1082338754080558,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5269641763047951,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.1384248056395485,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5280245388844776,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.1686157358710412,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5290582332110525,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.1988066661025336,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5300662354934519,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.2289975963340263,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5310494997540418,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.259188526565519,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5320089356420545,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.2893794567970116,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5329453862470227,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.3195703870285043,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5338596502853454,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.349761317259997,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5347525264734221,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.3799522474914896,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5356247469679517,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.4101431777229823,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5364770217390673,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.440334107954475,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5373100163837681,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.4705250381859676,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5381243964990533,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.5007159684174602,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5389207611222225,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.530906898648953,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5396996871040084,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.5610978288804456,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5404617734817105,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.5912887591119382,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5412075305463617,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.621479689343431,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5419374907755612,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.6516706195749236,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5426521422737756,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.6818615498064162,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5433519731454708,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.7120524800379089,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5440374271219797,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.7422434102694015,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5447089479346353,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.772434340500894,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5453669571282039,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.8026252707323867,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5460118318743185,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.8328162009638793,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5466440159043119,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
1.863007131195372,-0.3460003274555208,-0.42415223139730834,-0.3495355402548794,-0.2579665500543024,-0.31659653129758925,-0.28978867374231326,0.21323110682283475,-0.1909461813826989,-0.3462979818065511,-0.2888946895078178,-0.3425415946005026,-0.5472638198301172,-0.37342220432033,-0.35825137825754066,-0.02365575224838264,-0.15381037401073366,-0.12758550593687015,4
